Sample.ID,Gender,Birthyear,Postcode,Region,Region.1,Weight,Height,Education.Level,Location.of.Birth
b601f681a25e2909d66bd856a2003802af09830ddb429344e5a2e1fbd013da8c,M,"[1955, 1975)",E,England,Greater London,59.8,1.55,Higher,Northern Hemisphere
a7e6d73b9f46caba894c36872cefeb17eec5c2b037b31ed4b7c50ba98c8819ff,F,"[1995, 2015)",N,England,Greater London,96.4,1.48,BasicOther,Southern Hemisphere
f610929d48b4b892ad7d3289d5920ebbce30e4cc2a9314d8867437b2ce30e6a5,M,"[1955, 1975)",B,England,West Midlands,75.2,1.48,Higher,Southern Hemisphere
62f8d56cf7ba86177825785609b1122571924da34d7539d632399714cf1ec0f3,M,"[1955, 1975)",N,England,Greater London,100.0,1.93,BasicOther,Northern Hemisphere
f08e6a07d61a4914ca5d30510d40420ed720e380c74e1a93caf890cef5fb5a27,M,"[1975, 1995)",UB,England,Greater London,69.5,1.11,BasicOther,Northern Hemisphere
4663d67ff926d8d9306112e44a749a17bf9f07d153bcb0c80ee537d8c0f17293,F,"[1975, 1995)",LN,England,East Midlands,74.3,1.35,Higher,Southern Hemisphere
6b6497cc809a60c869be21821a63154f3891a267222ab1130a68b8f6835b950f,F,"[1975, 1995)",L,England,North West,81.0,1.73,Higher,Southern Hemisphere
87d69bc170454e43469f14050c9deacbe91dda5286018a4934c037d34fd62429,M,"[1975, 1995)",S,England,East Midlands,66.6,1.92,Higher,Northern Hemisphere
f01d288700094e253cac7e25074a29598b04cfc93f136e5f56f5e66d2cfcd47b,F,"[1975, 1995)",ZE,Other,Scotland,76.4,1.73,Higher,Northern Hemisphere
53d9dccf772880c6d1aa62be40a162cb97150aa7df48095e3d090eb2b170124c,F,"[1955, 1975)",L,England,North West,83.8,1.94,BasicOther,Southern Hemisphere
c265a2cae402882dbaf865e15de8bc9a1e34c14d08a230b496a64d990ff6ff0c,F,"[1975, 1995)",S,England,East Midlands,98.3,1.43,BasicOther,Northern Hemisphere
cf841ceefba631eab0145dabdef59223efda00a34656c3b1439d738685e768c3,M,"[1955, 1975)",M,England,North West,51.9,1.43,BasicOther,Northern Hemisphere
2a28f8350aa1934e054c4b320a82f2deeaf94d19dd85b16ab5e614a410ce9fc6,M,"[1955, 1975)",N,England,Greater London,91.3,1.68,BasicOther,Northern Hemisphere
60a025fca28322392c5970e62fa94ab52abdd9df5131c6fe431d55063ea05348,M,"[1975, 1995)",B,England,West Midlands,96.0,1.75,BasicOther,Northern Hemisphere
e70414ceeb2642e196f5c04f60a0d9dedb5df2c1955ebf76f643212a1e42e085,M,"[1975, 1995)",BT,Other,Northern Ireland,63.7,2.26,Higher,Southern Hemisphere
9114c0d3c240728ed7e0fff8ce076286d731f1a71073022a9e571abc0bc98031,M,"[1955, 1975)",L,England,North West,56.8,1.85,BasicOther,Northern Hemisphere
c04d61aacba581f4c91975dadfa86c68c370efbee13343ffd98bd3af51f7148e,F,"[1955, 1975)",OX,England,South East,76.6,1.6,BasicOther,Southern Hemisphere
da29a1da252b27df0cdad7fcfddcc42e9fcebe7ebdd599e8fb1070bdb32bb738,F,"[1975, 1995)",BB,England,North West,68.3,2.04,Higher,Northern Hemisphere
c70219f95cbf2bacac66044b57cf3a4ae978827f225ee09cb2831a7feb887f70,F,"[1995, 2015)",W,England,Greater London,72.9,1.53,Higher,Northern Hemisphere
e52c6d07a883743d6e7a20e4af1236739a68507700b0440c75b0e8ef2d24a15c,F,"[1975, 1995)",LL,Other,Wales,87.0,2.27,Higher,Southern Hemisphere
2a2c17cdaa80af88083b6e6ed42552fa7bc6f90efc460ebceeaed9e377048d0d,M,"[1955, 1975)",M,England,North West,81.4,2.03,BasicOther,Northern Hemisphere
e04a436620f403bb3313dc387264ebb7221d76b3f7d93a9a489890bd98ccd181,F,"[1995, 2015)",TD,Other,Scotland,56.7,1.7,BasicOther,Northern Hemisphere
14418010b6a4190345e395e12f6e187827195428d1fb19fc870d953ea00cec77,M,"[1975, 1995)",N,England,Greater London,77.7,2.09,BasicOther,Northern Hemisphere
0dfc17f37f1aa722d082dafab026c1d246f677fad867803b9bb7f56fb3b223aa,F,"[1975, 1995)",M,England,North West,59.1,1.84,BasicOther,Northern Hemisphere
0b89a04a6d10ac3a7334aea2ee28bb4cf8bbbee57af9f3b7b2a31d4e5ba79cc5,M,"[1975, 1995)",N,England,Greater London,90.4,1.75,Higher,Southern Hemisphere
92af7fe4649e4d3475af2972da9133762bd4130e3a1a7573a20edd22dff3f023,M,"[1955, 1975)",RH,England,South East,60.1,1.67,Higher,Northern Hemisphere
2f8e0300592cc9883db17dc637f835a0e699880fccd2a350c3f32af7a5c8fe04,F,"[1975, 1995)",L,England,North West,72.7,1.68,Higher,Northern Hemisphere
620887a7a92f802a20a68d228327d27125d37f4fa7feeedcef04522fa7ec9e1f,F,"[1975, 1995)",DD,Other,Scotland,53.3,2.2,BasicOther,Northern Hemisphere
d901ddd16350e185f4f4ca936b012c5780292d4a0b99d789de7b6cb80794281e,M,"[1975, 1995)",E,England,Greater London,37.6,1.66,BasicOther,Northern Hemisphere
6cde3aaf7dacf55f120d3319408a50716d86c4979f8c54d1bfd99f709ea18d75,F,"[1995, 2015)",UB,England,Greater London,36.9,1.94,Higher,Southern Hemisphere
8edc0efbd90fd4f19937ff1a06ef02bdbf2b741c85fdfa71dc292a6dcdd2afaf,M,"[1995, 2015)",ST,England,West Midlands,73.9,2.32,BasicOther,Northern Hemisphere
738ebaad6539dbd66db5c4a4af91af7d950817687ba80ff161bc4b40ed660224,F,"[1995, 2015)",SY,Other,Wales,91.5,1.82,Higher,Northern Hemisphere
ace74d978f3106c0360b6e28ed63a9ad479e6cc8b29e5931f4924606aecc5d7c,F,"[1995, 2015)",E,England,Greater London,102.0,1.58,Higher,Northern Hemisphere
20f1d5c8f8c647747614e5a047fffccae213e0266411b5b16223d30d459192fa,M,"[1955, 1975)",RH,England,South East,46.7,1.79,Higher,Northern Hemisphere
fdf62411a920e68b28e4a1a2baf16c74d31824dbb2fbd4d0b110d59400732c53,F,"[1955, 1975)",G,Other,Scotland,79.0,1.74,BasicOther,Southern Hemisphere
60dd0b50044cde222d2de38dcf9cb3a28edf24e608b473323783034200af2825,M,"[1955, 1975)",FY,England,North West,86.4,1.99,BasicOther,Northern Hemisphere
a8fc1cc30d2395feb1f8a9cb8d2fe47b280763c053e0bfbb40f7febf0f910005,F,"[1955, 1975)",NW,England,Greater London,44.3,2.17,Higher,Southern Hemisphere
ebf013b6fb0af0cdf8683233808663774297cd215e7d33dacb6def776ba91e93,M,"[1975, 1995)",E,England,Greater London,85.3,1.1,BasicOther,Northern Hemisphere
6779a04a671dea08d2663381d9b7e7e5f24d30b5f25e7edc4e35112d4c4e0444,M,"[1975, 1995)",G,Other,Scotland,90.7,1.84,BasicOther,Northern Hemisphere
29fd30ecca8343173a70156c16760551b7e4dc9d7f432a99bff26c0928a24466,M,"[1995, 2015)",CA,England,North West,60.5,1.7,Higher,Northern Hemisphere
4e43a842716dcf3f40098e47afd2f811f40944573d1291077749e7d324c52a4f,F,"[1955, 1975)",DN,England,East Midlands,79.7,2.22,BasicOther,Northern Hemisphere
b0312486cf225c90d5d18c7f887aa71fcd14b7f766f6dd5d969460d4ec5d1cce,F,"[1975, 1995)",W,England,Greater London,93.3,1.59,BasicOther,Northern Hemisphere
6f0f44ec2726ed218b66221dde5ada7ea21ff53d21b0f4b7b982070b3c4d2c04,M,"[1995, 2015)",W,England,Greater London,41.1,1.85,Higher,Northern Hemisphere
3992e330d3795befc6ee54f0d1591a0f2480c44a1414c7b4c9a01f953197fdfe,M,"[1975, 1995)",L,England,North West,84.3,2.07,BasicOther,Northern Hemisphere
5fa3c054edabf7c4818a85511fdf3f5dd1d376257a92d1b1fb0d1791ede0dca8,M,"[1995, 2015)",CV,England,West Midlands,32.7,1.49,BasicOther,Southern Hemisphere
916b0b581a23381a9cdeaf9b441be7a6c631882633206a6b6d4eb6881ff3a903,F,"[1955, 1975)",CR,England,Greater London,49.7,1.77,Higher,Northern Hemisphere
a3c0309857d2c95c338177300ca2105c8642345995ab1026b3cb893994aa92b6,M,"[1995, 2015)",M,England,North West,36.8,1.5,BasicOther,Northern Hemisphere
6f7819fdd3f79853726f977f1afc3b758ceb7ac4ef6f2343b34c37bb6a90b64a,M,"[1955, 1975)",IP,England,East of England,79.0,1.5,BasicOther,Northern Hemisphere
e2ce2ae515b145f52621b190440a1ee97932c06caff6f38f891fbec7a303a54e,M,"[1975, 1995)",CW,England,North West,44.9,1.59,BasicOther,Northern Hemisphere
6f6df55bf3c8e653cd73fdb4aa883f84bdc3a95127e3550060f312601f953953,F,"[1995, 2015)",PA,Other,Scotland,38.8,1.29,BasicOther,Northern Hemisphere
bce57220ed812f90b773c6ce58c87292aa3bb9020ab184a284f30ac4cb99106e,M,"[1975, 1995)",HG,England,North East,61.8,1.93,Higher,Northern Hemisphere
f6a5d8c81fcd4e84e01fe7ce259ccadadecafb441db3d5d1d21e7433d980dbec,F,"[1955, 1975)",SW,England,Greater London,91.7,1.72,BasicOther,Southern Hemisphere
4f57fab8ddd99e17383f7f08441f110ca6de74daf5aaa5538e38aa7dbc780eeb,F,"[1955, 1975)",MK,England,South East,57.0,1.38,Higher,Northern Hemisphere
58b55067aac26da1c1b24bceb9a4a9c18c20b7ba859b37cee93ab6a5a0f98adb,F,"[1975, 1995)",N,England,Greater London,40.8,1.28,BasicOther,Northern Hemisphere
1072868ddc755c7c065fa9acd5ae8e162609198934750de9c8765d5e559572fb,M,"[1995, 2015)",SA,Other,Wales,89.3,1.67,BasicOther,Northern Hemisphere
401b29e1d61e245b67d6022d36f3f71025bd5682d8ea390da7bda0afd0c20bf0,F,"[1975, 1995)",S,England,East Midlands,28.9,1.93,BasicOther,Northern Hemisphere
cce06d5003fa6f38283763cd787465ef5e6233547fed311450d6d27d3bfd0f88,M,"[1975, 1995)",W,England,Greater London,57.3,1.38,BasicOther,Northern Hemisphere
62335f1a5137b39a614e285e6438a35eede79628ad5e41eb79db085f833f1e44,F,"[1955, 1975)",B,England,West Midlands,58.9,1.88,BasicOther,Southern Hemisphere
d9359770c8421ac36ccb4eb1291f57314f9da843145603684674938c56d29ca6,M,"[1955, 1975)",SW,England,Greater London,66.9,2.04,Higher,Northern Hemisphere
74a51427b20ae918cbc5b9f23a72adfb4d230fab5189d99ecf0c57205a5021ef,M,"[1995, 2015)",E,England,Greater London,98.4,1.7,BasicOther,Southern Hemisphere
962799aa197a9b4d2218dd04178540b7e0dc1b4fa093f13aa41d28908eb8acbc,M,"[1955, 1975)",S,England,East Midlands,68.4,1.61,BasicOther,Southern Hemisphere
c55ef12236aebb42c9a2a46c3d52f0c875e79c19129aa5846f75206e1efe2181,M,"[1955, 1975)",W,England,Greater London,44.3,2.08,Higher,Northern Hemisphere
37620c5f8368696505f77e3a67b5ffeff63b2d113b56cd267e49e9641594fac1,F,"[1975, 1995)",ME,England,South East,39.2,1.97,Higher,Southern Hemisphere
08a1b7f57e26b6e24700b66650e4dcc098bc22942589acc7d9b33c990636dbd1,F,"[1955, 1975)",TF,England,West Midlands,40.0,1.41,BasicOther,Northern Hemisphere
7fda0067237ce0e5e61b603b5c4b5d93d699a7d06564980d793d5ca5cbc0a12e,F,"[1975, 1995)",SE,England,Greater London,33.8,1.81,BasicOther,Southern Hemisphere
08f664115ef9413a6eadce008e51f7194f60633143a912733f37601cf9c16072,M,"[1975, 1995)",OX,England,South East,52.8,1.69,Higher,Southern Hemisphere
c8478ff5ff7ff283de59277dca9f3430c68d592c945921ae25b9a3d3054ad5a9,M,"[1955, 1975)",SO,England,South East,73.6,1.54,Higher,Northern Hemisphere
71ef2394a84d94457cc89e7a367d1e28c4ff6adcfacc6972b5b561f863dbd1dc,F,"[1955, 1975)",BB,England,North West,43.4,1.92,BasicOther,Northern Hemisphere
f01808731c1c6805559f7ef2b4ee6982b9e60ee7069524f36dbdba1100a6b438,F,"[1995, 2015)",SK,England,North West,41.3,1.87,BasicOther,Northern Hemisphere
badced93fa0b4f48fac2c7454b844b6593d652567765a9646b0b12a7d3e2b961,F,"[1975, 1995)",S,England,East Midlands,36.4,1.67,Higher,Northern Hemisphere
0b3700e7366b67717d600475c1232b6a5d7c541cddaaad873353db7f8dda2d4c,F,"[1995, 2015)",S,England,East Midlands,66.4,1.58,BasicOther,Northern Hemisphere
a0739d21942bb819b62dd58d2cf6c5c1b1294efc7b455ea3eaa81da942480793,F,"[1955, 1975)",PE,England,England,60.7,1.95,BasicOther,Northern Hemisphere
5433cfd358e5ba15074cce223f8d87ea0b368e0b66fd98b17e920f92283e0a2f,M,"[1995, 2015)",L,England,North West,87.4,2.15,Higher,Northern Hemisphere
7f4e729b3cf4738532404a6dbc6e38ecbae3aeed576613a5687f154f7b46574e,F,"[1975, 1995)",EH,Other,Scotland,81.6,1.76,Higher,Northern Hemisphere
be387672320a95479f3c43340063d2e145ce8368ab664c08eadf0e9b4e3a5674,F,"[1975, 1995)",N,England,Greater London,100.8,1.73,BasicOther,Northern Hemisphere
2b380bad4ce3c05c1be4caf388252c418cedf15ffcedfd287f03dda1552865d4,M,"[1955, 1975)",EC,England,Greater London,44.3,1.71,BasicOther,Northern Hemisphere
4c98f5e1e6a7fa2e6e03418ea99bb3f417c0265af633edbe64d0a6f64136fc10,M,"[1975, 1995)",M,England,North West,43.9,1.77,Higher,Southern Hemisphere
a43e956bb6723bc15293fea4a57df0061126c20df1fedeb6193e96cf3f4bf38e,F,"[1975, 1995)",DH,England,North East,65.1,1.22,BasicOther,Northern Hemisphere
4693522a8d985b49cc1854b370067128b231b65b76045f37c4c4c7a62aba62db,F,"[1995, 2015)",PL,England,South West,71.3,1.59,BasicOther,Northern Hemisphere
c542efd4faf8dc6de091a1e1378667fea51becd95e51f77cd6802ac3f40049cc,M,"[1955, 1975)",E,England,Greater London,55.6,1.63,BasicOther,Southern Hemisphere
3edafb98c878ae339948721ab3fe225ba04e9f7a47df0dbc78aa2e522acb0a44,M,"[1955, 1975)",EC,England,Greater London,61.0,1.74,Higher,Northern Hemisphere
e743fcc5e562c2edae8504ce712f64197430e4408d2c8d69b23f7e662655bdbc,M,"[1955, 1975)",PH,Other,Scotland,73.8,1.87,Higher,Northern Hemisphere
ac18cc36b0b637390ec61274069de3e64d78192a9b3d5c963cc1f7c79e7511ce,M,"[1955, 1975)",BH,England,South West,59.8,1.85,Higher,Northern Hemisphere
ff526e095b342128e39a5cc650e0c82096b55e1f6b41474915c5a584b4935926,F,"[1975, 1995)",B,England,West Midlands,99.0,1.74,Higher,Northern Hemisphere
ba15f08e53f49b795d46883fb5c9759fe25633ebc60f41e6ab67cd47c605dee5,M,"[1975, 1995)",YO,England,North East,44.0,1.48,BasicOther,Northern Hemisphere
fb4150b91028dc75c9f864b4b9b8828e16e47386b3038c67d253a7a22ad909e4,M,"[1975, 1995)",BS,England,South West,35.2,1.77,BasicOther,Northern Hemisphere
3f3ec459924279879ef09424848e9e5231189221cb8a073e9d920fe10e993bbe,M,"[1955, 1975)",E,England,Greater London,47.4,1.68,Higher,Northern Hemisphere
54857335c150bee481417fc4122af1c75c3c1146fdc32ade6baa956f6088c928,F,"[1955, 1975)",E,England,Greater London,49.0,1.95,BasicOther,Northern Hemisphere
1a41cfaf0e8d46ec56b7b2b47d0574a54d0a2064b3718d604880c20d8af7d7e3,F,"[1975, 1995)",OL,England,North West,38.2,1.88,BasicOther,Northern Hemisphere
a25900ddf502ee835b65a89530daf52b11f9bf864d23f3d41157bd7edc76f8a4,F,"[1995, 2015)",EX,England,South West,73.5,1.85,Higher,Southern Hemisphere
237dcb2c65b025ed542df536f42e5d161c673da1711a79461f219c01033a25a1,M,"[1995, 2015)",L,England,North West,71.0,1.84,Higher,Northern Hemisphere
8633c67358a1d611972c637e40d9d51d7852e22d25dca46660d664fe7147d371,F,"[1955, 1975)",E,England,Greater London,73.6,1.61,Higher,Southern Hemisphere
57aa237993b0609b30f044822ac7b76a723f3a051e74d7de9e2229ef56ee938a,F,"[1975, 1995)",E,England,Greater London,82.0,1.88,Higher,Northern Hemisphere
e6a7af8c477986044b042acbd32430eb73bb31a4db7bb4f0384795f5884cc1de,M,"[1975, 1995)",SR,England,North East,50.3,1.23,Higher,Northern Hemisphere
502a469991e6645b394a744be88646e04815f94b822e22555454014ec0034149,M,"[1995, 2015)",UB,England,Greater London,44.0,1.93,BasicOther,Southern Hemisphere
cb7cdaffaeae0770cac104256e6088afb1aba189872ace2902b4825f9e70446a,M,"[1955, 1975)",GL,England,South West,51.8,1.91,BasicOther,Northern Hemisphere
f718cf392250f0287cd7bd3843b44faf5d0d67410a845ab9116046d282b9502a,M,"[1975, 1995)",OL,England,North West,73.7,1.35,Higher,Northern Hemisphere
6e50af070f3feed14317d18ec77829bf6ffb37559fbb0fa5cdb9d00dbb2023c7,F,"[1955, 1975)",OX,England,South East,93.2,1.29,BasicOther,Northern Hemisphere
b43b20314084014c52b4eb83e1e3dc6ec0898844f38f31dea8f7a9bb5d5fab0b,F,"[1955, 1975)",WC,England,Greater London,57.9,1.66,Higher,Northern Hemisphere
ea01ab94eb5e37c27bd1cd71212d86c865d94be8c200ebf062102161af927df4,F,"[1955, 1975)",W,England,Greater London,46.4,1.41,BasicOther,Northern Hemisphere
f2ae03e61921b926a91863a08445761f241e1bb73b9e629071bb342be4a8db99,M,"[1955, 1975)",NR,England,East of England,48.5,1.32,Higher,Southern Hemisphere
dae4ad2dda768516180ed6de60b8c7988c6648682ee7bc11337ef0cd337abbe2,F,"[1975, 1995)",DA,England,Greater London,89.0,1.81,BasicOther,Southern Hemisphere
96c02b289744e52809f1a9c1ca909fea85a4b5787fd9e392956399144c3e78a4,M,"[1975, 1995)",AL,England,East of England,54.2,1.43,BasicOther,Northern Hemisphere
96340486f1adf8321c327b6a4ef6faa0e818e2c02ee7a900eff73a63f4bfae91,M,"[1975, 1995)",ME,England,South East,63.1,1.81,Higher,Northern Hemisphere
25336a73197d4d04ba652e8a8af44fc4c46eee3094c61f8215730ad17012c5bc,F,"[1975, 1995)",E,England,Greater London,90.4,2.0,BasicOther,Northern Hemisphere
4542f03b156306d4791da5926e44492c6153f9a6b15689e85bc9c26871b96611,F,"[1975, 1995)",DN,England,East Midlands,53.9,1.96,Higher,Northern Hemisphere
c8bbdc2db285c80f45c9b2a482b803c8a697232eb58efcedd67c31d6419275c6,F,"[1955, 1975)",BS,England,South West,93.9,1.47,Higher,Southern Hemisphere
ab28ac6d5df75b0353424c71473b1353f312d629a78524c7d60a663d4a414435,M,"[1955, 1975)",S,England,East Midlands,94.5,1.74,BasicOther,Southern Hemisphere
bc0ae62a37dd62ae41499f6c23b7cdda8ea2f69b3d2335f5b9d8925b4b3f9421,F,"[1955, 1975)",DG,Other,Scotland,55.9,1.5,Higher,Northern Hemisphere
81bd86f4f1523a43808254d95edeae5b5dd40c1e9b2875588f140fb84611c5cc,F,"[1955, 1975)",OX,England,South East,41.0,2.15,BasicOther,Southern Hemisphere
0513a138e17737270d4b6c707095a4897a5320a6db66651c456c4748bb7da9e0,F,"[1955, 1975)",DN,England,East Midlands,67.7,1.56,BasicOther,Northern Hemisphere
c99b250939b7f01486eaaa1f889196010b357718ea339ec521239bb21d1d8244,F,"[1955, 1975)",G,Other,Scotland,96.7,1.71,BasicOther,Northern Hemisphere
bb8999025fa0dc0dd3152dc509e49644f923607979751fe4bfbc066e136f1dfa,M,"[1975, 1995)",LL,Other,Wales,74.1,1.47,BasicOther,Southern Hemisphere
3967fd695884700065aa26b1d72d675fee419e7e6a9a81676a3729642c918329,F,"[1955, 1975)",E,England,Greater London,64.5,1.65,BasicOther,Northern Hemisphere
7a004caea5eaeca1139865648295659af2c885dafbd16ec4394640f28d4e67dd,F,"[1955, 1975)",CF,Other,Wales,72.0,1.48,Higher,Southern Hemisphere
a07455de8e569ba88398eb3882e9adda50c5c4547596dfba5b7c610857012fe8,F,"[1955, 1975)",S,England,East Midlands,74.5,1.82,BasicOther,Northern Hemisphere
a2863494500480b9c43e0e227710b6e196595b75328f0feddd83989d765c675f,M,"[1995, 2015)",CF,Other,Wales,32.8,1.85,Higher,Southern Hemisphere
3f3df1ba5623ae5c888a49b575de6a7c933a2d796615df5bf1134f6a3e2fb983,M,"[1975, 1995)",TN,England,South East,60.7,2.03,Higher,Northern Hemisphere
25b5e447890e990193484969d4ac1ee22ed6a94abfc4920bb9804df76b6ca6d7,F,"[1995, 2015)",BN,England,South East,55.3,1.68,BasicOther,Northern Hemisphere
3f22336eed27d838c89313bec6a18e7ab0a50e252d651311a26b85a299d974dd,M,"[1975, 1995)",LU,England,East of England,94.2,1.73,BasicOther,Northern Hemisphere
d38589587334b6f75d5bacc0776529292b0fd9bf41e310b6ea5ecaa44699ec0d,F,"[1995, 2015)",L,England,North West,96.3,1.22,BasicOther,Northern Hemisphere
82d9bae6c20a60f21ad44ab67549699d900e66c004f12d6ad6edb9261e618eac,F,"[1975, 1995)",M,England,North West,43.8,1.89,BasicOther,Northern Hemisphere
0cf4b01adbf3e4e835d3dbd5828a6388913ebba95103d42b9574a82a134a949e,M,"[1975, 1995)",L,England,North West,85.9,2.04,BasicOther,Northern Hemisphere
d929300cbb0bdf56cd6fb0fe5335382cff87b3cec5f63392f90975ef0385ad36,M,"[1955, 1975)",KY,Other,Scotland,53.6,1.41,Higher,Northern Hemisphere
83a313e1e76fb0baf3d5d5a7513095b82aa729fa408fed60c4f8f00316593151,M,"[1975, 1995)",BT,Other,Northern Ireland,32.0,1.91,Higher,Northern Hemisphere
73c41b2cc14b0934389e7c6361b4a8b08b051be5eb4b05c4a160413e65f29184,M,"[1975, 1995)",L,England,North West,42.6,1.67,Higher,Northern Hemisphere
ca30176a290bd911123ccd54007dfbb85f7a25f74fa646dd669d4bfedf267eb8,M,"[1975, 1995)",HR,England,West Midlands,68.8,2.21,BasicOther,Northern Hemisphere
cfbc6219289f008d1cfc73c73b2fabefce9a8b36f2402468835a42adc41f6fae,M,"[1995, 2015)",E,England,Greater London,94.0,1.48,Higher,Southern Hemisphere
dd153d05e8e5f8fcd4450f4fd9cdca0f52675d191a8ecebe1dc1c2a07c73a9f5,M,"[1975, 1995)",M,England,North West,67.8,1.68,Higher,Northern Hemisphere
10213a024f471f3ea29fef10ee2e50b78581e329425ab3eb13d44e2dcf7d9c45,F,"[1975, 1995)",BB,England,North West,99.9,1.18,BasicOther,Northern Hemisphere
7c1dffff1b338af66df9851b4a91c71ca83574a52a2282c42e27c9c49618cd64,M,"[1995, 2015)",L,England,North West,88.8,1.99,Higher,Northern Hemisphere
392897549d92ea37077fa63bd5521ed1d0cf72fa16329e746d45c0566eb95611,M,"[1995, 2015)",SR,England,North East,80.2,1.68,BasicOther,Northern Hemisphere
a31b4c80327d5fce9253608bf07b46d091b8e3d4f5dd253966dd3ad430e3b1c1,M,"[1955, 1975)",UB,England,Greater London,39.4,2.03,Higher,Northern Hemisphere
7d3925ea939c46ab1d6aeb0b4d701453769564c44cc15d7b14d3fb541ed056e1,F,"[1975, 1995)",DL,England,North East,80.2,1.94,BasicOther,Northern Hemisphere
e3aab103eae6066990e8ee03829230942abeec2fb623accab306ad23f5676b70,F,"[1955, 1975)",IG,England,Greater London,41.1,1.69,BasicOther,Northern Hemisphere
3703c32529b86680177b967ff6d2946666988d7c1e2b7a9d4bb9a32214243ad3,M,"[1975, 1995)",B,England,West Midlands,92.2,1.82,BasicOther,Northern Hemisphere
1963eb40103bc80901423b30de0575a01542a77dc8b32491c1ddaab80458a2bb,F,"[1955, 1975)",SO,England,South East,91.2,1.82,BasicOther,Northern Hemisphere
497eda0d23a713deac06f4068b156e5d53676d8a4c48f82a2de3559e51d6dbf5,F,"[1975, 1995)",GY,Other,Channel Islands,89.8,2.58,BasicOther,Southern Hemisphere
2ec4be35debaecce3e1e02b16949cd39f37bf7c4ce15893a66343b2c23080efc,F,"[1975, 1995)",E,England,Greater London,65.4,1.25,BasicOther,Northern Hemisphere
b22fce7f58de3402ec04124bebf44bb76710a63ef1d2be4e3fb3fcfa61e9e0ad,M,"[1955, 1975)",S,England,East Midlands,79.2,1.61,BasicOther,Northern Hemisphere
2e85c53ee727ef84ae226969b4664a595ea4434458e4627536ea7644f850d7af,F,"[1955, 1975)",S,England,East Midlands,71.0,1.63,BasicOther,Southern Hemisphere
d76b6eb9910eb41b9155356cf3a6394a11393b91167ecfe7f4dacb250e36925d,M,"[1955, 1975)",W,England,Greater London,104.5,1.18,BasicOther,Northern Hemisphere
59df67331878ac9f8de0a6a895966463afc447fefbfa3ca22ada44240b28fee2,F,"[1955, 1975)",W,England,Greater London,54.5,2.01,BasicOther,Northern Hemisphere
e2037d6ea3fc928f744f0753d68ac4db489f1204c9636ac2681fdaaff1daacfd,F,"[1955, 1975)",LS,England,North East,72.9,1.46,Higher,Northern Hemisphere
48c7a29a5bf92598af55d7654d290f36064dbb253f1ee4cea2bd1399e361a809,F,"[1955, 1975)",E,England,Greater London,68.6,1.86,BasicOther,Southern Hemisphere
bfa5304fcd91868b317df38c7066ec507e5ea259da861d7cee83b9bf43453c9b,M,"[1955, 1975)",HS,Other,Scotland,77.0,1.97,BasicOther,Northern Hemisphere
c6d625a0b52548c4c98fca7e6a602f12fcc306b71d6156a31037eeb7b5481396,M,"[1975, 1995)",N,England,Greater London,66.8,1.61,Higher,Southern Hemisphere
c158564116faa775bc2898e50c22ae03c9d41c24bb5b7176ccda5202ca255aea,M,"[1975, 1995)",BR,England,Greater London,53.3,1.37,BasicOther,Northern Hemisphere
5fb1b82707eb7317b2c7fcded471efd3df2d1afd6eb09574a4e9d793700a2744,M,"[1955, 1975)",HD,England,North West,75.0,1.47,BasicOther,Northern Hemisphere
cbee6d587c3888baf834a4877f0b409bdf5908e4cad616ea620a7698d96a6294,M,"[1955, 1975)",L,England,North West,84.0,1.11,Higher,Northern Hemisphere
3e73a00b89c759ec95e7eb1975ead7a8748b87a342e7924f94fbb5d89bcfbdd6,M,"[1975, 1995)",KW,Other,Scotland,78.5,1.34,BasicOther,Northern Hemisphere
ee9a7f2a120451b34863e150aacb2e018d7479e8ce14b17eea6a532cf564214e,F,"[1955, 1975)",E,England,Greater London,65.6,1.72,BasicOther,Northern Hemisphere
2384dd6f1934659ac7ef06290f781c3671e292bd30202b26a95608391a5d307e,M,"[1975, 1995)",IP,England,East of England,94.7,1.72,Higher,Southern Hemisphere
81096fda1aaf065b710f5cd9a967028ec10821122e3eba1d192b8665dbf6ffd8,M,"[1955, 1975)",L,England,North West,68.4,1.4,Higher,Northern Hemisphere
e09b2648658e6f6f9a3777fea6d3089d5f2159c2467604c9d0931a32a8e4169f,M,"[1975, 1995)",E,England,Greater London,52.7,1.96,BasicOther,Southern Hemisphere
8a2ccecf12b275effe273427f9f00b3a985bd68ea2bd75f88f0ca731ac15b472,M,"[1955, 1975)",DE,England,East Midlands,51.5,1.43,Higher,Northern Hemisphere
9a18209c1106b266cc9f2f1978e6bfda8bedba3d5caa5c2dc077352c2749e9cf,F,"[1975, 1995)",E,England,Greater London,66.7,1.42,Higher,Northern Hemisphere
56a1e5b51cb8cb3d2ab1e305481670bef6eeba1a0dae0f4eb9d97f5a76021375,F,"[1975, 1995)",TR,England,South West,64.1,1.75,BasicOther,Northern Hemisphere
49d69736e8a141cf4bf890c9d3be76d636bf5a5caeb3ceb806a3e4b2a1998dc3,F,"[1955, 1975)",DA,England,Greater London,85.3,1.66,Higher,Northern Hemisphere
30e9b4cf96b16d3cfa26478571a47ff56717989081edc07d91f991069729f5c3,F,"[1995, 2015)",WD,England,Greater London,74.8,1.32,Higher,Northern Hemisphere
